Date,sp500_close,sp500_log_return,vix,dgs10,tpu,realised_volatility,tpu_standardised,lag_return,lag_vix
2016-02-03,1912.530029296875,0.0049796200215740235,21.65,1.88,39.15,2.479661555926088e-05,-0.8963601613230824,-0.01892096871823143,21.98
2016-02-04,1915.449951171875,0.0015255682925234377,21.84,1.87,32.17,2.327358615152877e-06,-0.9157113849190064,0.0049796200215740235,21.65
2016-02-05,1880.050048828125,-0.018654158276351848,23.38,1.86,33.15,0.0003479776209991862,-0.9129944509470859,0.0015255682925234377,21.84
2016-02-08,1853.43994140625,-0.014255057923057347,26.0,1.75,44.99,0.00020320667638972005,-0.8801694527557189,-0.018654158276351848,23.38
2016-02-09,1852.2099609375,-0.0006638406467602255,26.54,1.74,27.78,4.406844042910345e-07,-0.9278821401605691,-0.014255057923057347,26.0
2016-02-10,1851.8599853515625,-0.00018896813076091644,26.29,1.71,65.14,3.570895444327481e-08,-0.8243059634351071,-0.0006638406467602255,26.54
2016-02-11,1829.0799560546875,-0.012377447329256216,28.14,1.63,56.0,0.00015320120238851182,-0.8496455312956724,-0.00018896813076091644,26.29
2016-02-12,1864.780029296875,0.01933001520704595,25.4,1.74,47.13,0.00037364948790462766,-0.8742365561231576,-0.012377447329256216,28.14
2016-02-16,1895.5799560546875,0.016381737741684915,24.11,1.78,33.9,0.000268361331437344,-0.9109151647440855,0.01933001520704595,25.4
2016-02-17,1926.8199462890625,0.016346110625641338,22.31,1.81,20.16,0.00026719533258570466,-0.9490076879830535,0.016381737741684915,24.11
2016-02-18,1917.8299560546875,-0.004676632123934705,21.64,1.75,57.58,2.1870888022618034e-05,-0.8452651683613516,0.016346110625641338,22.31
2016-02-19,1917.780029296875,-2.60332818018429e-05,20.53,1.76,22.97,6.777317613741647e-10,-0.9412172956758118,-0.004676632123934705,21.64
2016-02-22,1945.5,0.014350731099076084,19.38,1.77,33.82,0.0002059434830779895,-0.9111369552724055,-2.60332818018429e-05,20.53
2016-02-23,1921.27001953125,-0.01253257757078849,20.98,1.74,52.35,0.00015706550056783074,-0.8597647241502745,0.014350731099076084,19.38
2016-02-24,1929.800048828125,0.0044299600346319485,20.72,1.75,38.8,1.9624545908436295e-05,-0.8973304948844825,-0.01253257757078849,20.98
2016-02-25,1951.699951171875,0.011284366730450844,19.11,1.71,58.13,0.00012733693250730589,-0.8437403584791512,0.0044299600346319485,20.72
2016-02-26,1948.050048828125,-0.0018718653295646535,19.81,1.76,54.49,3.5038798120261886e-06,-0.8538318275177132,0.011284366730450844,19.11
2016-02-29,1932.22998046875,-0.008154131091571704,20.55,1.74,88.01,6.648985385853635e-05,-0.7609015961516136,-0.0018718653295646535,19.81
2016-03-01,1978.3499755859375,0.023588385401618943,17.7,1.83,35.66,0.0005564119258553097,-0.9060357731210444,-0.008154131091571704,20.55
2016-03-02,1986.449951171875,0.0040859498611017005,17.09,1.84,34.99,1.6694986267437006e-05,-0.9078932687957247,0.023588385401618943,17.7
2016-03-03,1993.4000244140625,0.003492634320316937,16.7,1.83,43.92,1.2198494495455753e-05,-0.8831359010719995,0.0040859498611017005,17.09
2016-03-04,1999.989990234375,0.0033004398659416986,16.86,1.88,44.5,1.0892903308697258e-05,-0.8815279197416792,0.003492634320316937,16.7
2016-03-07,2001.760009765625,0.0008846228008639487,17.35,1.91,68.77,7.825574998083773e-07,-0.8142422182125849,0.0033004398659416986,16.86
2016-03-08,1979.260009765625,-0.011303756056006186,18.67,1.83,64.14,0.00012777490097369651,-0.8270783450391077,0.0008846228008639487,17.35
2016-03-09,1989.260009765625,0.00503967278281425,18.34,1.9,39.43,2.539830175783873e-05,-0.8955838944739621,-0.011303756056006186,18.67
2016-03-10,1989.5699462890625,0.00015579279712262694,18.05,1.93,49.25,2.4271395635291998e-08,-0.8683591071226764,0.00503967278281425,18.34
2016-03-11,2022.18994140625,0.016262545588851488,16.5,1.98,32.29,0.000264470389029473,-0.9153786991265263,0.00015579279712262694,18.05
2016-03-14,2019.6400146484375,-0.0012617686166117468,16.92,1.97,70.49,1.5920600418663213e-06,-0.8094737218537038,0.016262545588851488,16.5
2016-03-15,2015.9300537109375,-0.0018386309343179589,16.84,1.97,42.3,3.3805637126309307e-06,-0.8876271592704804,-0.0012617686166117468,16.92
2016-03-16,2027.219970703125,0.005584727881779697,14.99,1.94,31.21,3.118918551352754e-05,-0.918372871258847,-0.0018386309343179589,16.84
2016-03-17,2040.5899658203125,0.006573583068596323,14.44,1.91,14.37,4.321199435973625e-05,-0.9650597774702169,0.005584727881779697,14.99
2016-03-18,2049.580078125,0.004395967251026178,14.02,1.88,27.76,1.932452807209465e-05,-0.927937587792649,0.006573583068596323,14.44
2016-03-21,2051.60009765625,0.0009850919042923014,13.79,1.92,120.92,9.704060599022327e-07,-0.6696625175639541,0.004395967251026178,14.02
2016-03-22,2049.800048828125,-0.0008777728967722512,14.17,1.94,53.82,7.704852583079491e-07,-0.8556893231923937,0.0009850919042923014,13.79
2016-03-23,2036.7099609375,-0.00640650953066712,14.94,1.88,70.08,4.104336436652864e-05,-0.8106103983113442,-0.0008777728967722512,14.17
2016-03-24,2035.93994140625,-0.0003781417793768198,14.74,1.91,36.94,1.4299120531026744e-07,-0.9024871246679236,-0.00640650953066712,14.94
2016-03-28,2037.050048828125,0.000545106888072358,15.24,1.89,63.99,2.971415194239302e-07,-0.8274942022797077,-0.0003781417793768198,14.74
2016-03-29,2055.010009765625,0.00877801205423741,13.82,1.81,26.48,7.705349562433728e-05,-0.9314862362457698,0.000545106888072358,15.24
2016-03-30,2063.949951171875,0.0043408799935662195,13.56,1.83,39.89,1.8843239118543463e-05,-0.8943085989361219,0.00877801205423741,13.82
2016-03-31,2059.739990234375,-0.0020418423596207116,13.95,1.78,25.61,4.169120221541475e-06,-0.9338982082412502,0.0043408799935662195,13.56
2016-04-01,2072.780029296875,0.006310959066599757,13.1,1.79,18.15,3.982820434029767e-05,-0.9545801750070947,-0.0020418423596207116,13.95
2016-04-04,2066.1298828125,-0.003213480045854618,14.12,1.78,19.65,1.0326454005105799e-05,-0.9504216026010939,0.006310959066599757,13.1
2016-04-05,2045.1700439453125,-0.01019629841179453,15.42,1.73,4.9,0.00010396450130236366,-0.9913142312601025,-0.003213480045854618,14.12
2016-04-06,2066.659912109375,0.01045279793201316,14.09,1.76,33.76,0.00010926098460749858,-0.9113032981686455,-0.01019629841179453,15.42
2016-04-07,2041.9100341796875,-0.012048073970004866,16.16,1.7,24.19,0.0001451560863867088,-0.9378349901189311,0.01045279793201316,14.09
2016-04-08,2047.5999755859375,0.002782702604616504,15.36,1.72,31.2,7.743433785739476e-06,-0.918400595074887,-0.012048073970004866,16.16
2016-04-11,2041.989990234375,-0.0027435458896039448,16.26,1.73,26.13,7.527044048362701e-06,-0.93245656980717,0.002782702604616504,15.36
2016-04-12,2061.719970703125,0.009615753881389974,14.85,1.79,35.33,9.246272270746635e-05,-0.9069506590503646,-0.0027435458896039448,16.26
2016-04-13,2082.419921875,0.009990069768557895,13.84,1.77,36.7,9.98014939806544e-05,-0.9031524962528839,0.009615753881389974,14.85
2016-04-14,2082.780029296875,0.00017291243013242585,13.72,1.8,41.04,2.989870849430105e-08,-0.8911203600915212,0.009990069768557895,13.84
2016-04-15,2080.72998046875,-0.000984769576145959,13.62,1.76,21.65,9.697711181026918e-07,-0.9448768393930926,0.00017291243013242585,13.72
2016-04-18,2094.340087890625,0.006519725613797989,13.35,1.78,37.78,4.250682207921356e-05,-0.9001583241205632,-0.000984769576145959,13.62
2016-04-19,2100.800048828125,0.0030797379028665328,13.24,1.79,9.81,9.484785550352749e-06,-0.9777018375844596,0.006519725613797989,13.35
2016-04-20,2102.39990234375,0.0007612550492345003,13.28,1.85,38.76,5.795092499850215e-07,-0.8974413901486425,0.0030797379028665328,13.24
2016-04-21,2091.47998046875,-0.005207562857292034,13.95,1.88,54.4,2.7118710912647574e-05,-0.8540813418620734,0.0007612550492345003,13.28
2016-04-22,2091.580078125,4.785857954074228e-05,13.22,1.89,107.81,2.2904436356575556e-09,-0.706008440392402,-0.005207562857292034,13.95
2016-04-25,2087.7900390625,-0.0018136896207629953,14.08,1.91,41.86,3.289470040463418e-06,-0.8888470071762407,4.785857954074228e-05,13.22
2016-04-26,2091.699951171875,0.0018710001742369307,13.96,1.94,57.47,3.500641651994625e-06,-0.8455701303377915,-0.0018136896207629953,14.08
2016-04-27,2095.14990234375,0.0016479941117468401,13.77,1.87,15.09,2.7158845923522566e-06,-0.9630636627153365,0.0018710001742369307,13.96
2016-04-28,2075.81005859375,-0.00927363606156167,15.22,1.84,28.31,8.600032580229705e-05,-0.9264127779104487,0.0016479941117468401,13.77
2016-04-29,2065.300048828125,-0.005075949230557177,15.7,1.83,75.37,2.5765260591194e-05,-0.795944499626181,-0.00927363606156167,15.22
2016-05-02,2081.429931640625,0.007779606697244105,14.68,1.88,32.48,6.0522280363805333e-05,-0.9148519466217662,-0.005075949230557177,15.7
2016-05-03,2063.3701171875,-0.008714499388395887,15.6,1.81,20.08,7.59424995903523e-05,-0.9492294785113736,0.007779606697244105,14.68
2016-05-04,2051.1201171875,-0.00595458270547255,16.05,1.79,26.11,3.5457055196312794e-05,-0.9325120174392499,-0.008714499388395887,15.6
2016-05-05,2050.6298828125,-0.00023903669279415213,15.91,1.76,25.22,5.713854050196586e-08,-0.9349794370668104,-0.00595458270547255,16.05
2016-05-06,2057.139892578125,0.0031696105535526063,14.72,1.79,45.46,1.004643106119206e-05,-0.8788664334018387,-0.00023903669279415213,15.91
2016-05-09,2058.68994140625,0.0007532133076099479,14.57,1.77,79.74,5.67330286760718e-07,-0.7838291920166984,0.0031696105535526063,14.72
2016-05-10,2084.389892578125,0.012406365236037333,13.63,1.77,64.39,0.00015391789836995565,-0.8263852496381076,0.0007532133076099479,14.57
2016-05-11,2064.4599609375,-0.009607522877868724,14.69,1.73,85.35,9.230449584877093e-05,-0.7682761312182551,0.012406365236037333,13.63
2016-05-12,2064.110107421875,-0.00016947926796424465,14.41,1.75,89.69,2.8723222269696243e-08,-0.7562439950568925,-0.009607522877868724,14.69
2016-05-13,2046.6099853515625,-0.008514434161752484,15.04,1.71,78.47,7.249558909481773e-05,-0.7873501166537791,-0.00016947926796424465,14.41
2016-05-16,2066.659912109375,0.009748976389612767,14.68,1.75,77.1,9.504254064522718e-05,-0.79114827945126,-0.008514434161752484,15.04
2016-05-17,2047.2099609375,-0.009455863552162807,15.57,1.76,53.65,8.941335551712101e-05,-0.8561606280650739,0.009748976389612767,14.68
2016-05-18,2047.6300048828125,0.00020515768640127935,15.95,1.87,29.78,4.208967628952568e-08,-0.9223373769525679,-0.009455863552162807,15.57
2016-05-19,2040.0400390625,-0.0037135945227206248,16.33,1.85,55.67,1.3790784279180624e-05,-0.8505604172249925,0.00020515768640127935,15.95
2016-05-20,2052.320068359375,0.006001459222804671,15.2,1.85,58.18,3.6017512802987246e-05,-0.8436017393989511,-0.0037135945227206248,16.33
2016-05-23,2048.0400390625,-0.0020876365681016884,15.82,1.84,71.22,4.358226440475396e-06,-0.8074498832827833,0.006001459222804671,15.2
2016-05-24,2076.06005859375,0.013588637533990108,14.42,1.86,43.51,0.00018465107003016475,-0.8842725775296398,-0.0020876365681016884,15.82
2016-05-25,2090.5400390625,0.006950529651583447,13.9,1.87,63.45,4.8309862437540716e-05,-0.8289912883458681,0.013588637533990108,14.42
2016-05-26,2090.10009765625,-0.0002104660499285901,13.43,1.83,25.78,4.429595817254378e-08,-0.9334269033685703,0.006950529651583447,13.9
2016-05-27,2099.06005859375,0.004277694939439437,13.12,1.85,18.17,1.8298673994905768e-05,-0.9545247273750146,-0.0002104660499285901,13.43
2016-05-31,2096.949951171875,-0.0010057686205899895,14.19,1.84,59.94,1.0115705181634902e-06,-0.8387223477759101,0.004277694939439437,13.12
2016-06-01,2099.330078125,0.001134398653926189,14.2,1.85,49.09,1.2868603060295495e-06,-0.8688026881793164,-0.0010057686205899895,14.19
2016-06-02,2105.260009765625,0.002820696166986195,13.63,1.81,25.86,7.956326866450612e-06,-0.9332051128402501,0.001134398653926189,14.2
2016-06-03,2099.1298828125,-0.002916062236694851,13.47,1.71,42.35,8.503418968277777e-06,-0.8874885401902803,0.002820696166986195,13.63
2016-06-06,2109.409912109375,0.004885328519363624,13.65,1.73,87.44,2.3866434742107576e-05,-0.7624818536658939,-0.002916062236694851,13.47
2016-06-07,2112.1298828125,0.001288615629197613,14.05,1.72,99.64,1.66053023981236e-06,-0.7286587980970868,0.004885328519363624,13.65
2016-06-08,2119.1201171875,0.0033041019719547236,14.08,1.71,45.0,1.0917089841075093e-05,-0.8801417289396789,0.001288615629197613,14.05
2016-06-09,2115.47998046875,-0.0017192355978938075,14.64,1.68,45.26,2.955771041065278e-06,-0.8794209097226388,0.0033041019719547236,14.08
2016-06-10,2096.070068359375,-0.009217532410166119,17.03,1.64,47.83,8.496290373246281e-05,-0.8722958890003573,-0.0017192355978938075,14.64
2016-06-13,2079.06005859375,-0.008148298789709478,20.97,1.62,29.68,6.639477316638095e-05,-0.9226146151129678,-0.009217532410166119,17.03
2016-06-14,2075.320068359375,-0.0018005050719719037,20.5,1.62,52.99,3.2418185141965502e-06,-0.8579903999237142,-0.008148298789709478,20.97
2016-06-15,2071.5,-0.0018424090638101951,20.14,1.6,25.36,3.3944711584099598e-06,-0.9345913036422504,-0.0018005050719719037,20.5
2016-06-16,2077.989990234375,0.0031280931110455722,19.37,1.57,33.34,9.784966511370767e-06,-0.9124676984423257,-0.0018424090638101951,20.14
2016-06-17,2071.219970703125,-0.003263284144608922,19.41,1.62,44.9,1.0649023408455984e-05,-0.880418967100079,0.0031280931110455722,19.37
2016-06-20,2083.25,0.0057913827784231015,18.37,1.67,74.12,3.354011448621568e-05,-0.7994099766311817,-0.003263284144608922,19.41
2016-06-21,2088.89990234375,0.002708390604209703,18.48,1.71,117.56,7.3353796649713994e-06,-0.6789777197533962,0.0057913827784231015,18.37
2016-06-22,2085.449951171875,-0.00165292899657585,21.17,1.69,57.99,2.7321742677212462e-06,-0.8441284919037112,0.002708390604209703,18.48
2016-06-23,2113.320068359375,0.013275567071955107,17.25,1.74,109.74,0.0001762406810819787,-0.7006577438966808,-0.00165292899657585,21.17
2016-06-24,2037.4100341796875,-0.03658079280558263,25.76,1.57,279.37,0.0013381544022849658,-0.23037865241006097,0.013275567071955107,17.25
2016-06-27,2000.5400390625,-0.018262246511702756,23.85,1.46,231.67,0.0003335096476541995,-0.3626212549208891,-0.03658079280558263,25.76
2016-06-28,2036.0899658203125,0.01761412160408792,18.75,1.46,293.71,0.00031025727988359675,-0.1906227002086926,-0.018262246511702756,23.85
2016-06-29,2070.77001953125,0.016889242971253916,16.64,1.5,116.16,0.0002852465281420498,-0.682859053998997,0.01761412160408792,18.75
2016-06-30,2098.860107421875,0.013473863149466128,15.63,1.49,67.41,0.00018154498817054128,-0.8180126571940258,0.016889242971253916,16.64
2016-07-01,2102.949951171875,0.0019467062930320223,14.77,1.46,86.82,3.789665391330478e-06,-0.7642007302603743,0.013473863149466128,15.63
2016-07-05,2088.550048828125,-0.006871028985598719,15.58,1.37,38.68,4.721103932093777e-05,-0.8976631806769626,0.0019467062930320223,14.77
2016-07-06,2099.72998046875,0.0053386870582759595,14.96,1.38,105.35,2.8501579506203218e-05,-0.7128284991382433,-0.006871028985598719,15.58
2016-07-07,2097.89990234375,-0.0008719578867330009,14.76,1.4,119.69,7.603105562358808e-07,-0.6730725469368749,0.0053386870582759595,14.96
2016-07-08,2129.89990234375,0.0151381865659924,13.2,1.37,26.31,0.00022916469250679279,-0.9319575411184499,-0.0008719578867330009,14.76
2016-07-11,2137.159912109375,0.0034028193119982385,13.54,1.43,30.25,1.1579179270108165e-05,-0.9210343575986876,0.0151381865659924,13.2
2016-07-12,2152.139892578125,0.006984842307345719,13.55,1.53,53.44,4.8788022058486664e-05,-0.8567428282019139,0.0034028193119982385,13.54
2016-07-13,2152.429931640625,0.00013475867498170382,13.04,1.48,43.0,1.8159900482824486e-08,-0.88568649214768,0.006984842307345719,13.55
2016-07-14,2163.75,0.005245422801696999,12.82,1.53,62.06,2.7514460368562795e-05,-0.8328448987754289,0.00013475867498170382,13.04
2016-07-15,2161.739990234375,-0.0009293790598711438,12.67,1.6,34.77,8.63745436926971e-07,-0.9085031927486049,0.005245422801696999,12.82
2016-07-18,2166.889892578125,0.0023794618218687365,12.44,1.59,94.32,5.661838561730887e-06,-0.7434078682303699,-0.0009293790598711438,12.67
2016-07-19,2163.780029296875,-0.0014362045004153862,11.97,1.56,63.26,2.062683367013409e-06,-0.8295180408506282,0.0023794618218687365,12.44
2016-07-20,2173.02001953125,0.004261208315763991,11.77,1.59,76.16,1.815789631033619e-05,-0.7937543181590206,-0.0014362045004153862,11.97
2016-07-21,2165.169921875,-0.003619069856524976,12.74,1.57,62.92,1.3097666626407709e-05,-0.8304606505959883,0.004261208315763991,11.77
2016-07-22,2175.030029296875,0.004543626789510244,12.02,1.57,25.24,2.0644544402355167e-05,-0.9349239894347304,-0.003619069856524976,12.74
2016-07-25,2168.47998046875,-0.0030160187399297005,12.87,1.58,51.14,9.096369039607139e-06,-0.8631193058911153,0.004543626789510244,12.02
2016-07-26,2169.179931640625,0.0003227321607194127,13.05,1.57,50.18,1.0415604756262084e-07,-0.8657807922309558,-0.0030160187399297005,12.87
2016-07-27,2166.580078125,-0.001199260946808637,12.83,1.52,215.16,1.4382268185403487e-06,-0.4083932752029388,0.0003227321607194127,13.05
2016-07-28,2170.06005859375,0.001604920448092453,12.72,1.52,131.38,2.5757696447052803e-06,-0.640663405986108,-0.001199260946808637,12.83
2016-07-29,2173.60009765625,0.0016299801176578648,11.87,1.46,51.18,2.656835183959947e-06,-0.8630084106269552,0.001604920448092453,12.72
2016-08-01,2170.840087890625,-0.0012705941474910585,12.44,1.51,169.61,1.6144094876385298e-06,-0.5346752572651655,0.0016299801176578648,11.87
2016-08-02,2157.030029296875,-0.006381940812667669,13.37,1.55,152.35,4.072916853639327e-05,-0.5825265637502157,-0.0012705941474910585,12.44
2016-08-03,2163.7900390625,0.0031290427160710972,12.86,1.55,37.75,9.790908318997588e-06,-0.9002414955686832,-0.006381940812667669,13.37
2016-08-04,2164.25,0.00021254929948908707,12.42,1.51,77.4,4.5177204713301626e-08,-0.7903165649700599,0.0031290427160710972,12.86
2016-08-05,2182.8701171875,0.00856669728938006,11.39,1.59,65.09,7.338830244787166e-05,-0.824444582515307,0.00021254929948908707,12.42
2016-08-08,2180.889892578125,-0.0009075772915415996,11.5,1.59,75.4,8.236965401219857e-07,-0.7958613281780611,0.00856669728938006,11.39
2016-08-09,2181.739990234375,0.00038971798655598234,11.66,1.55,52.83,1.5188010904524882e-07,-0.8584339809803543,-0.0009075772915415996,11.5
2016-08-10,2175.489990234375,-0.0028687970634882847,12.05,1.5,69.04,8.229996591479006e-06,-0.8134936751795047,0.00038971798655598234,11.66
2016-08-11,2185.7900390625,0.004723415102443644,11.68,1.57,19.63,2.2310650229992698e-05,-0.9504770502331739,-0.0028687970634882847,12.05
2016-08-12,2184.050048828125,-0.0007963633869140575,11.55,1.51,79.95,6.341946440172288e-07,-0.7832469918798584,0.004723415102443644,11.68
2016-08-15,2190.14990234375,0.002789016294521772,11.81,1.55,117.81,7.778611891107956e-06,-0.678284624352396,-0.0007963633869140575,11.55
2016-08-16,2178.14990234375,-0.0054941422164782264,12.64,1.57,57.29,3.018559869488828e-05,-0.8460691590265116,0.002789016294521772,11.81
2016-08-17,2182.219970703125,0.0018668460061555662,12.19,1.56,77.1,3.485114010698988e-06,-0.79114827945126,-0.0054941422164782264,12.64
2016-08-18,2187.02001953125,0.002197201696382422,11.43,1.53,60.4,4.827695294585793e-06,-0.8374470522380699,0.0018668460061555662,12.19
2016-08-19,2183.8701171875,-0.0014413095687681864,11.34,1.58,63.27,2.0773732730227354e-06,-0.8294903170345882,0.002197201696382422,11.43
2016-08-22,2182.639892578125,-0.0005634818833231075,12.27,1.55,40.73,3.1751183283335614e-07,-0.8919797983887613,-0.0014413095687681864,11.34
2016-08-23,2186.89990234375,0.001949867178361733,12.38,1.55,38.4,3.8019820132523464e-06,-0.8984394475260828,-0.0005634818833231075,12.27
2016-08-24,2175.43994140625,-0.005254055259671874,13.45,1.56,29.67,2.7605096671685682e-05,-0.9226423389290078,0.001949867178361733,12.38
2016-08-25,2172.469970703125,-0.001366160396645455,13.63,1.58,98.09,1.8663942293624667e-06,-0.7329559895832876,-0.005254055259671874,13.45
2016-08-26,2169.0400390625,-0.001580064238713279,13.65,1.62,54.82,2.4966029984605738e-06,-0.8529169415883932,-0.001366160396645455,13.63
2016-08-29,2180.3798828125,0.005214428428674345,12.94,1.57,49.47,2.71902638377672e-05,-0.8677491831697962,-0.001580064238713279,13.65
2016-08-30,2176.1201171875,-0.001955591407122778,13.12,1.57,35.92,3.824337751612447e-06,-0.9053149539040042,0.005214428428674345,12.94
2016-08-31,2170.949951171875,-0.0023786911055626065,13.42,1.58,35.04,5.658171375682655e-06,-0.9077546497155247,-0.001955591407122778,13.12
2016-09-01,2170.860107421875,-4.138538941144249e-05,13.48,1.57,45.15,1.712750456736736e-09,-0.8797258716990789,-0.0023786911055626065,13.42
2016-09-02,2179.97998046875,0.004192241599034617,11.98,1.6,50.81,1.7574889624676326e-05,-0.8640341918204355,-4.138538941144249e-05,13.48
2016-09-06,2186.47998046875,0.002977242370005349,12.02,1.55,22.75,8.863972129755068e-06,-0.941827219628692,0.004192241599034617,11.98
2016-09-07,2186.159912109375,-0.00014639593829345095,11.94,1.54,45.29,2.1431770748819896e-08,-0.8793377382745187,0.002977242370005349,12.02
2016-09-08,2181.300048828125,-0.0022254881924702883,12.51,1.61,22.09,4.952797694824671e-06,-0.9436569914873324,-0.00014639593829345095,11.94
2016-09-09,2127.81005859375,-0.024827742410836417,17.5,1.67,13.48,0.0006164167932188453,-0.9675271970977773,-0.0022254881924702883,12.51
2016-09-12,2159.0400390625,0.014570387233434434,15.16,1.68,43.75,0.00021229618413222913,-0.8836072059446796,-0.024827742410836417,17.5
2016-09-13,2127.02001953125,-0.014941748278210834,17.85,1.73,45.95,0.00022325584160941644,-0.8775079664158784,0.014570387233434434,15.16
2016-09-14,2125.77001953125,-0.0005878493998128358,18.14,1.7,30.66,3.4556691686031133e-07,-0.9198976811410472,-0.014941748278210834,17.85
2016-09-15,2147.260009765625,0.01005851644943989,16.3,1.71,32.51,0.00010117375316365285,-0.9147687751736463,-0.0005878493998128358,18.14
2016-09-16,2139.159912109375,-0.0037794277955721,15.37,1.7,27.53,1.4284074461942984e-05,-0.9285752355615693,0.01005851644943989,16.3
2016-09-19,2139.1201171875,-1.8603233824686035e-05,15.53,1.7,81.98,3.460803087359426e-10,-0.777619057223737,-0.0037794277955721,15.37
2016-09-20,2139.760009765625,0.0002990934842341777,15.92,1.69,72.87,8.945691231134032e-08,-0.8028754536361825,-1.8603233824686035e-05,15.53
2016-09-21,2163.1201171875,0.010858000333635954,13.3,1.66,65.12,0.00011789617124523847,-0.8243614110671871,0.0002990934842341777,15.92
2016-09-22,2177.179931640625,0.006478751917642122,12.02,1.63,88.22,4.197422641035147e-05,-0.7603193960147734,0.010858000333635954,13.3
2016-09-23,2164.68994140625,-0.005753292959718776,12.29,1.62,70.12,3.3100379880349635e-05,-0.8104995030471841,0.006478751917642122,12.02
2016-09-26,2146.10009765625,-0.008624850117916047,14.5,1.59,21.37,7.438803955651645e-05,-0.9456531062422128,-0.005753292959718776,12.29
2016-09-27,2159.929931640625,0.006423495165298114,13.1,1.56,53.27,4.1261290138608245e-05,-0.857214133074594,-0.008624850117916047,14.5
2016-09-28,2171.3701171875,0.005282576603642458,12.39,1.57,24.67,2.7905615573350687e-05,-0.9365042469490108,0.006423495165298114,13.1
2016-09-29,2151.1298828125,-0.009365127730081198,14.02,1.56,57.54,8.77056174007358e-05,-0.8453760636255114,0.005282576603642458,12.39
2016-09-30,2168.27001953125,0.0079363925880277,13.29,1.6,37.28,6.298632731130101e-05,-0.9015445149225635,-0.009365127730081198,14.02
2016-10-03,2161.199951171875,-0.003266023181527122,13.57,1.63,79.26,1.0666907422272545e-05,-0.7851599351866188,0.0079363925880277,13.29
2016-10-04,2150.489990234375,-0.004967881786362002,13.63,1.69,75.28,2.4679849443267315e-05,-0.7961940139705411,-0.003266023181527122,13.57
2016-10-05,2159.72998046875,0.004287486231196994,12.99,1.72,59.43,1.8382538182703803e-05,-0.8401362623939503,-0.004967881786362002,13.63
2016-10-06,2160.77001953125,0.0004814438526045025,12.84,1.75,26.23,2.3178818321066592e-07,-0.9321793316467699,0.004287486231196994,12.99
2016-10-07,2153.739990234375,-0.0032587874416142044,13.48,1.73,51.57,1.061969558962245e-05,-0.861927181801395,0.0004814438526045025,12.84
2016-10-10,2163.659912109375,0.004595330317324387,13.38,1.73,27.33,2.1117060725320654e-05,-0.9291297118823694,-0.0032587874416142044,13.48
